folio;depto;area;s10b_10_01;s10b_10_02;s10b_10_03;s10b_10_04;s10b_10_05;s10b_10_06;s10b_10_07;s10b_10_08;s10b_10_09;s10b_10_10;s10b_10_11;s10b_10_12;s10b_10_13;s10b_10_14;s10b_10_15;s10b_10_16;s10b_10_17;s10b_10_18;s10b_10_19;s10b_10_20;s10b_10_21;s10b_10_22;s10b_10_23;s10b_10_24;s10b_10_25;s10b_10_26;s10b_10_27;s10b_10_28;s10b_10_29;s10b_10_30;s10b_10_31;s10b_10_32;s10b_11_01;s10b_11_02;s10b_11_03;s10b_11_04;s10b_11_05;s10b_11_06;s10b_11_07;s10b_11_08;s10b_12_01;s10b_12_02;s10b_12_03;s10b_13_01;s10b_13_02;s10b_13_03;s10b_13_04;s10b_13_05;s10b_13_06;s10b_13_07;s10b_13_08;s10b_13_09;s10b_13_10;s10b_13_11;s10b_13_12;s10b_13_13;s10b_13_14;upm;estrato;factor
713-05218005724-A-0421;Santa Cruz;Urbana;30;50;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;25;0;0;0;100;100;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;713-05218005724-A;13;348,661923591744
713-05218005724-A-0471;Santa Cruz;Urbana;45;100;0;0;0;0;36;18;0;0;0;40;50;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;200;75;0;0;800;100;150;0;0;0;0;0;0;126;0;0;0;900;0;300;220;0;0;0;0;0;0;0;713-05218005724-A;13;348,661923591744
713-05218005724-A-0521;Santa Cruz;Urbana;70;50;0;30;0;0;48;18;80;0;800;80;120;80;180;90;200;150;100;0;50;0;0;0;0;0;0;0;450;250;180;200;0;1000;500;0;250;0;0;0;0;300;0;0;0;0;120;0;600;800;0;0;0;0;0;0;0;713-05218005724-A;13;348,661923591744
713-05218005724-A-0571;Santa Cruz;Urbana;30;20;0;35;0;0;45;0;0;0;0;0;0;120;390;60;200;250;0;0;150;0;0;0;0;0;0;0;280;250;0;150;0;0;800;0;150;0;0;50;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05218005724-A;13;348,661923591744
713-05219945446-A-0041;Santa Cruz;Urbana;70;230;0;0;0;15;80;10;0;0;0;35;45;0;0;0;0;35;0;0;44;0;0;0;0;0;0;0;0;80;0;0;0;200;100;120;0;0;0;0;0;0;0;0;0;0;220;0;850;1350;50;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0101;Santa Cruz;Urbana;30;130;0;0;120;15;70;10;25;0;0;50;20;0;0;0;0;85;0;0;44;0;0;0;0;0;0;0;0;80;0;0;0;200;100;120;0;0;50;0;0;0;0;0;120;0;350;0;350;850;50;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0161;Santa Cruz;Urbana;50;230;0;30;0;0;45;0;40;0;0;100;50;0;0;0;0;50;20;0;0;0;0;0;0;0;0;0;280;230;200;100;0;0;0;0;100;0;0;0;0;160;150;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0221;Santa Cruz;Urbana;30;230;0;0;35;0;45;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;100;50;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;850;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0291;Santa Cruz;Urbana;45;250;0;0;0;0;23;15;20;0;1300;120;250;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;250;250;0;0;0;0;300;150;0;0;15;0;350;450;0;0;0;0;0;0;0;400;0;0;1500;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0351;Santa Cruz;Urbana;45;150;0;0;0;0;27;0;10;0;0;0;0;50;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;300;100;100;0;0;200;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0411;Santa Cruz;Urbana;56;60;0;0;0;0;35;0;25;0;0;0;100;0;60;0;0;0;0;0;50;0;0;0;0;0;0;0;0;150;0;0;0;500;250;0;100;0;0;0;0;0;0;0;0;0;199,999992370605;0;500;300;0;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0471;Santa Cruz;Urbana;85;100;0;0;0;0;33;25;35;0;0;200;150;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;300;150;100;0;0;350;200;0;0;25;0;0;0;0;0;0;0;0;0;250;1500;0;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0541;Santa Cruz;Urbana;35;350;0;0;0;0;160;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;130;500;0;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0601;Santa Cruz;Urbana;60;250;0;0;0;0;140;20;0;0;0;0;60;0;140;0;0;20;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;150;0;120;700;0;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0661;Santa Cruz;Urbana;50;500;0;0;0;0;30;25;0;0;0;60;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;300;0;0;0;60;0;40;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05219945446-A-0721;Santa Cruz;Urbana;60;240;0;0;0;0;80;80;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;150;150;0;0;0;0;0;0;0;0;0;0;0;50;0;80;500;0;0;0;0;0;0;0;713-05219945446-A;13;354,571447720418
713-05221860350-A-0011;Santa Cruz;Urbana;150;40;0;0;0;0;40;0;0;1800;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;500;200;300;150;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2300;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0041;Santa Cruz;Urbana;70;0;0;0;0;0;100;130;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0101;Santa Cruz;Urbana;50;0;0;0;0;0;50;7;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;30;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0131;Santa Cruz;Urbana;190;100;0;0;0;20;50;70;40;0;0;150;180;0;450;0;250;0;70;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;150;0;250;500;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0151;Santa Cruz;Urbana;35;50;0;5;0;0;15;50;0;0;80;0;200;70;150;0;210;0;45;0;40;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;80;0;0;0;0;250;0;0;0;220;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0181;Santa Cruz;Urbana;60;100;0;0;0;0;30;30;25;0;0;60;150;0;0;0;0;0;50;0;25;0;0;150;0;0;0;0;0;0;0;170;0;0;120;130;0;0;20;0;0;0;0;0;0;150;580;0;150;400;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0211;Santa Cruz;Urbana;10;80;0;80;0;0;15;10;0;0;0;80;0;0;280;0;30;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;70;0;0;0;0;0;0;0;100;0;0;0;0;900;0;220;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0241;Santa Cruz;Urbana;50;60;0;0;100;0;30;10;0;0;0;0;0;300;180;150;0;200;0;300;0;0;0;0;0;0;0;0;0;300;150;150;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0271;Santa Cruz;Urbana;50;40;0;0;0;0;20;0;20;0;0;40;80;100;0;0;0;75;15;0;0;0;0;0;0;0;0;0;0;250;180;0;0;80;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0301;Santa Cruz;Urbana;100;48;0;20;100;0;50;40;100;0;0;80;50;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;150;200;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;180;500;50;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05221860350-A-0331;Santa Cruz;Urbana;50;120;0;20;150;0;45;10;50;0;1200;100;40;0;0;0;150;100;70;0;50;0;0;0;0;0;0;0;400;150;150;150;0;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;250;780;0;0;0;0;0;0;0;713-05221860350-A;13;225,636375822084
713-05224460560-A-0021;Santa Cruz;Urbana;50;100;0;0;0;0;10;0;0;0;0;0;0;0;240;0;60;40;0;0;50;0;0;0;0;0;0;0;0;100;0;0;0;0;300;0;0;0;30;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0051;Santa Cruz;Urbana;60;50;0;0;0;0;35;25;0;0;25;20;80;0;60;0;60;20;10;0;96;0;0;0;0;0;0;0;0;200;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0081;Santa Cruz;Urbana;130;300;0;0;0;20;40;60;30;0;0;60;100;0;0;0;100;200;0;0;120;0;0;0;0;0;100;0;300;0;0;0;0;600;0;500;200;0;60;0;40;200;0;0;0;0;600;0;200;1000;0;0;0;0;300;500;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0101;Santa Cruz;Urbana;50;80;0;0;0;0;25;100;0;0;25;240;160;0;800;0;0;100;0;0;36;0;0;0;0;0;0;0;0;250;195;150;0;300;200;200;0;0;20;0;80;0;0;0;0;0;600;0;300;900;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0131;Santa Cruz;Urbana;0;0;0;0;0;0;28;10;0;0;0;112;0;0;0;0;0;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0161;Santa Cruz;Urbana;60;150;0;0;0;0;35;20;0;0;0;0;0;0;0;0;50;0;25;0;12;0;0;0;0;0;0;0;0;20;0;0;0;250;240;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0181;Santa Cruz;Urbana;30;375;0;0;0;0;50;20;0;0;0;24;84;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;600;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0211;Santa Cruz;Urbana;15;120;0;0;0;0;0;0;0;0;0;0;0;200;600;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0241;Santa Cruz;Urbana;100;100;0;0;0;0;100;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0261;Santa Cruz;Urbana;50;50;0;50;80;0;70;0;0;0;0;0;0;30;100;0;0;50;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;200;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0291;Santa Cruz;Urbana;80;200;0;0;0;0;120;28;40;0;0;40;100;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;120;250;150;100;0;0;350;150;0;0;0;0;0;160;0;0;0;0;100;0;0;150;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05224460560-A-0321;Santa Cruz;Urbana;50;40;0;0;0;0;50;100;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;400;1200;0;0;0;0;0;0;0;713-05224460560-A;13;316,640548661954
713-05227529442-A-0021;Santa Cruz;Urbana;25;25;0;0;0;0;36;19;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;1000;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0051;Santa Cruz;Urbana;25;100;0;0;0;0;0;15;30;0;0;0;60;0;0;0;0;50;40;0;30;0;0;0;0;0;0;150;0;20;0;0;0;0;0;300;0;0;0;0;50;0;0;0;0;0;0;80;200;500;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0101;Santa Cruz;Urbana;70;50;0;0;0;0;70;16;0;0;0;0;300;0;0;0;0;25;30;0;0;0;0;0;0;0;0;0;150;20;0;0;0;0;200;200;0;0;0;0;0;0;0;0;0;0;0;0;300;500;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0131;Santa Cruz;Urbana;95;100;0;0;0;5;35;28;0;0;76;150;200;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;250;50;50;0;400;50;50;0;0;16;0;0;0;0;0;0;0;900;0;800;4300;0;0;500;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0161;Santa Cruz;Urbana;58;40;0;0;0;0;35;18;0;0;0;40;100;0;400;0;0;0;0;0;30;0;0;0;0;0;0;0;155;250;0;0;0;600;360;340;0;0;28;0;0;500;0;500;0;0;900;0;500;0;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0181;Santa Cruz;Urbana;58;100;0;0;0;0;37;0;20;0;70;60;100;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;300;60;100;0;600;200;180;0;0;17;0;0;0;34;0;0;0;0;0;600;350;0;0;2000;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0211;Santa Cruz;Urbana;47;110;0;0;0;0;22;40;10;0;0;0;0;100;240;0;200;240;0;0;25;0;0;0;0;0;0;0;0;250;0;0;0;350;250;180;120;0;32;0;40;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0241;Santa Cruz;Urbana;48;350;0;50;0;10;85;30;0;0;0;100;50;0;0;0;0;35;0;0;108;0;0;0;0;0;0;0;0;450;100;100;0;150;250;280;0;0;0;0;0;0;0;0;0;0;50;0;150;800;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0261;Santa Cruz;Urbana;20;180;0;0;0;0;30;0;40;0;650;150;80;0;900;0;290;90;20;0;15;0;0;0;0;0;0;0;0;250;100;100;0;400;0;150;0;0;15;0;0;0;50;0;0;0;90;0;600;0;0;0;0;0;1000;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0291;Santa Cruz;Urbana;20;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;713-05227529442-A;13;322,898267014957
713-05227529442-A-0321;Santa Cruz;Urbana;30;96;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05227529442-A;13;322,898267014957
713-05228725715-A-0041;Santa Cruz;Urbana;100;450;0;0;0;0;150;50;30;0;0;0;0;90;150;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0071;Santa Cruz;Urbana;100;60;0;0;0;0;112;12;0;0;0;50;40;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;80;120;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;80;1200;0;0;300;0;0;800;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0101;Santa Cruz;Urbana;112;40;0;0;0;0;80;20;15;0;0;70;60;0;0;0;0;50;12;80;25;0;0;0;0;0;0;0;150;90;170;70;0;0;0;0;0;0;0;0;40;200;180;0;0;0;200;0;100;300;0;50;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0141;Santa Cruz;Urbana;100;120;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0171;Santa Cruz;Urbana;20;50;0;0;0;0;30;0;40;0;0;0;0;100;400;0;150;200;0;50;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0201;Santa Cruz;Urbana;60;250;0;0;0;0;100;20;40;0;500;0;50;50;120;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;200;0;150;0;0;0;0;0;0;0;0;0;0;150;0;150;800;0;0;500;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0241;Santa Cruz;Urbana;50;200;0;0;0;0;50;25;0;0;200;150;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;300;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0271;Santa Cruz;Urbana;50;100;0;0;0;0;60;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0301;Santa Cruz;Urbana;80;60;0;0;0;0;100;6;0;0;300;60;30;0;0;0;0;50;0;0;50;0;0;0;0;0;0;0;200;80;100;90;0;0;0;300;0;0;0;0;0;150;100;0;0;0;0;0;120;1200;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0341;Santa Cruz;Urbana;60;300;0;0;0;0;100;20;40;0;0;0;150;60;140;0;0;200;0;0;0;0;0;0;0;0;0;0;400;0;150;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;900;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0371;Santa Cruz;Urbana;100;400;0;0;0;0;100;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05228725715-A-0401;Santa Cruz;Urbana;100;50;0;30;50;0;150;12;0;0;0;60;100;0;80;0;0;50;0;65;30;0;0;0;0;0;0;0;100;90;180;85;0;0;0;0;0;0;100;0;80;200;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;713-05228725715-A;13;303,918383760358
713-05230952223-A-0041;Santa Cruz;Urbana;100;0;0;0;200;20;60;30;30;0;0;0;0;0;0;0;0;150;30;0;30;0;0;0;0;0;0;0;500;300;260;100;0;0;0;0;0;0;0;0;100;2000;0;3100;0;0;0;0;400;1200;50;0;0;0;480;0;0;713-05230952223-A;13;550,628601165825
