"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"206",1510,"Municipalidad de Tacobamba",2011-12-31,16199517,37351203.12,10377686.05,10377686.05,9223835.56,0,1153850.49
"207",1511,"Municipalidad de Colquechaca",2011-12-31,118488364,60877580.72,32819309.07,32819309.07,31413036.74,0,1406272.33
"208",1512,"Municipalidad de Ravelo",2011-12-31,27545969,41273164.34,24558348.93,24558348.93,24558348.93,0,0
"209",1513,"Municipalidad de Pocoata",2011-12-31,23599613,41873454.95,21566212.1,21566212.1,21562835.46,0,3376.64
"210",1514,"Municipalidad de Ocurí",2011-12-31,18422133,36505149.85,21880155.91,21880155.91,21835098.06,0,45057.85
"211",1515,"Gobierno Autónomo Municipal de San Pedro de Buena Vista",2011-12-31,29028849,68928731.14,29578526.94,29578526.94,21942631.23,0,7635895.71
"212",1516,"Municipalidad de Toro Toro",2011-12-31,13252122,24425870.38,17794322.9,17794322.9,16548493.55,0,1245829.35
"213",1517,"Municipalidad de Cotagaita",2011-12-31,57073752,65701227.72,26499876.28,26499876.28,25984402.95,0,515473.33
"214",1518,"Municipalidad de Vitichi",2011-12-31,12636923,25777881.04,10966238.25,10966238.25,10430308.95,0,535929.3
"215",1519,"Municipalidad de Tupiza",2011-12-31,44054084,81957292.57,50094323.19,45989392.85,44289929.95,4104930.34,1699462.9
"216",1520,"Municipalidad de Atocha",2011-12-31,19353395,38716862.82,14973223.62,14973223.62,13317421.95,0,1655801.67
"217",1521,"Municipalidad de Colcha""K"" (Villa Martín)",2011-12-31,57518946,132291732,63997684.8,63997684.8,59900363.22,0,4097321.58
"218",1522,"Municipalidad de San Pedro de Quemes",2011-12-31,1456510,5941880.11,2328369.03,2328369.03,2229369.03,0,99000
"219",1523,"Municipalidad de San Pablo de Lípez",2011-12-31,2518489,8157267.69,3379454.06,3379454.06,3282793.03,0,96661.03
"220",1524,"Municipalidad de Mojinete",2011-12-31,950464,5178038.05,1406896.15,1406896.15,1406895.58,0,0.57
"221",1525,"Municipalidad de San Antonio de Esmoruco",2011-12-31,1677786,5388953.42,1960463.45,1960463.45,1960463.45,0,0
"222",1526,"Municipalidad de Sacaca (Villa de Sacaca)",2011-12-31,19890062,45867850,26287615.7,26287615.7,26203534.99,0,84080.71
"223",1527,"Municipalidad de Caripuyo",2011-12-31,10476452,24214409.24,14873996.49,14873996.49,14615388.37,0,258608.12
"224",1528,"Municipalidad de Puna (Villa Talavera)",2011-12-31,36054139,55071320.81,35131407.75,35131407.75,34034291.64,0,1097116.11
"225",1529,"Municipalidad de Caiza ""D""",2011-12-31,12662563,31731831,17037826.56,17037826.56,16425992.25,0,611834.31
"226",1530,"Municipalidad de Uyuni",2011-12-31,26085059,47162126.92,27584203.49,27584203.49,26054918.51,0,1529284.98
"227",1531,"Municipalidad de Tomave",2011-12-31,17397613,37502650.7,10892097.73,10761340.12,9994936.26,130757.61,766403.86
"228",1532,"Municipalidad de Porco",2011-12-31,10551371,28025108.6,7671388.57,7671388.57,7408059.72,0,263328.85
"229",1533,"Municipalidad de Arampampa",2011-12-31,5602883,11058548,9590322.11,9590322.11,6319658.11,0,3270664
"230",1534,"Municipalidad de Acasio",2011-12-31,6656804,12752206.27,5753321.32,5753321.32,5429053.54,0,324267.78
